idx,lineno,itemno,Order_date,day_night_type,product_date,quantity,cnt
55732999,1200,77121-G6000-100,44798,1,2022-08-25 10:16,3,18211762
55733003,1200,77111-G6000-100,44798,1,2022-08-25 10:16,3,18211765
55733004,1200,77121-G6000-100,44798,1,2022-08-25 10:16,3,18211765
55733006,1200,77111-G6000-100,44798,1,2022-08-25 10:17,1,18211766
55733007,1200,77121-G6000-100,44798,1,2022-08-25 10:17,1,18211766
55733011,1200,77111-G6000-100,44798,1,2022-08-25 10:17,3,18211769
55733012,1200,77121-G6000-100,44798,1,2022-08-25 10:17,3,18211769
55733015,1200,77111-G6000-100,44798,1,2022-08-25 10:17,3,18211772
55733016,1200,77121-G6000-100,44798,1,2022-08-25 10:17,3,18211772
55733020,1200,77111-G6000-100,44798,1,2022-08-25 10:18,3,18211775
55733021,1200,77121-G6000-100,44798,1,2022-08-25 10:18,3,18211775
55733023,1200,77111-G6000-100,44798,1,2022-08-25 10:18,1,18211776
55733024,1200,77121-G6000-100,44798,1,2022-08-25 10:18,1,18211776
55733026,1200,77111-G6000-100,44798,1,2022-08-25 10:18,3,18211779
55733027,1200,77121-G6000-100,44798,1,2022-08-25 10:18,3,18211779
55733030,1200,77111-G6000-100,44798,1,2022-08-25 10:18,3,18211782
55733031,1200,77121-G6000-100,44798,1,2022-08-25 10:18,3,18211782
55733036,1200,77111-G6000-100,44798,1,2022-08-25 10:19,3,18211785
55733037,1200,77121-G6000-100,44798,1,2022-08-25 10:19,3,18211785
55733038,1200,77111-G6000-100,44798,1,2022-08-25 10:19,1,18211786
55733039,1200,77121-G6000-100,44798,1,2022-08-25 10:19,1,18211786
55733043,1200,77111-G6000-100,44798,1,2022-08-25 10:19,3,18211789
55733044,1200,77121-G6000-100,44798,1,2022-08-25 10:19,3,18211789
55733047,1200,77111-G6000-100,44798,1,2022-08-25 10:20,3,18211792
55733048,1200,77121-G6000-100,44798,1,2022-08-25 10:20,3,18211792
55733053,1200,77111-G6000-100,44798,1,2022-08-25 10:20,3,18211795
55733054,1200,77121-G6000-100,44798,1,2022-08-25 10:20,3,18211795
55733058,1200,77111-G6000-100,44798,1,2022-08-25 10:20,4,18211799
55733059,1200,77121-G6000-100,44798,1,2022-08-25 10:20,4,18211799
55733062,1200,77111-G6000-100,44798,1,2022-08-25 10:21,3,18211802
55733063,1200,77121-G6000-100,44798,1,2022-08-25 10:21,3,18211802
55733068,1200,77111-G6000-100,44798,1,2022-08-25 10:21,3,18211805
55733069,1200,77121-G6000-100,44798,1,2022-08-25 10:21,3,18211805
55733073,1200,77111-G6000-100,44798,1,2022-08-25 10:22,4,18211809
55733074,1200,77121-G6000-100,44798,1,2022-08-25 10:22,4,18211809
55733077,1200,77111-G6000-100,44798,1,2022-08-25 10:22,3,18211812
55733078,1200,77121-G6000-100,44798,1,2022-08-25 10:22,3,18211812
55733083,1200,77111-G6000-100,44798,1,2022-08-25 10:22,3,18211815
55733084,1200,77121-G6000-100,44798,1,2022-08-25 10:22,3,18211815
55733088,1200,77111-G6000-100,44798,1,2022-08-25 10:23,1,18211816
55733089,1200,77121-G6000-100,44798,1,2022-08-25 10:23,1,18211816
55733116,1200,77221-A3010-100,44798,1,2022-08-25 10:26,1,18211818
55733120,1200,77221-A3010-100,44798,1,2022-08-25 10:27,1,18211819
55733160,1200,77221-A3010-100,44798,1,2022-08-25 10:32,1,18211820
55733170,1200,77221-A3010-100,44798,1,2022-08-25 10:33,4,18211824
55733173,1200,77221-A3010-100,44798,1,2022-08-25 10:34,3,18211827
55733177,1200,77221-A3010-100,44798,1,2022-08-25 10:34,4,18211831
55733180,1200,77221-A3010-100,44798,1,2022-08-25 10:34,3,18211834
55733185,1200,77221-A3010-100,44798,1,2022-08-25 10:35,4,18211838
55733189,1200,77221-A3010-100,44798,1,2022-08-25 10:35,3,18211841
55733190,1200,77221-A3010-100,44798,1,2022-08-25 10:36,3,18211844
55733192,1200,77221-A3010-100,44798,1,2022-08-25 10:36,1,18211845
55733196,1200,77221-A3010-100,44798,1,2022-08-25 10:36,3,18211848
55733200,1200,77221-A3010-100,44798,1,2022-08-25 10:36,3,18211851
55733203,1200,77221-A3010-100,44798,1,2022-08-25 10:37,4,18211855
55733208,1200,77221-A3010-100,44798,1,2022-08-25 10:37,3,18211858
55733212,1200,77221-A3010-100,44798,1,2022-08-25 10:38,4,18211862
55733215,1200,77221-A3010-100,44798,1,2022-08-25 10:38,3,18211865
55733220,1200,77221-A3010-100,44798,1,2022-08-25 10:38,3,18211868
55733221,1200,77221-A3010-100,44798,1,2022-08-25 10:38,1,18211869
55733225,1200,77221-A3010-100,44798,1,2022-08-25 10:39,3,18211872
55733228,1200,77221-A3010-100,44798,1,2022-08-25 10:39,3,18211875
55733233,1200,77221-A3010-100,44798,1,2022-08-25 10:40,4,18211879
55733237,1200,77221-A3010-100,44798,1,2022-08-25 10:40,3,18211882
55733240,1200,77221-A3010-100,44798,1,2022-08-25 10:40,3,18211885
55733242,1200,77221-A3010-100,44798,1,2022-08-25 10:40,1,18211886
55733246,1200,77221-A3010-100,44798,1,2022-08-25 10:41,3,18211889
55733250,1200,77221-A3010-100,44798,1,2022-08-25 10:41,3,18211892
55733253,1200,77221-A3010-100,44798,1,2022-08-25 10:42,4,18211896
55733258,1200,77221-A3010-100,44798,1,2022-08-25 10:42,3,18211899
55733261,1200,77221-A3010-100,44798,1,2022-08-25 10:42,4,18211903
55733264,1200,77221-A3010-100,44798,1,2022-08-25 10:43,3,18211906
55733268,1200,77221-A3010-100,44798,1,2022-08-25 10:43,4,18211910
55733271,1200,77221-A3010-100,44798,1,2022-08-25 10:44,3,18211913
55733274,1200,77221-A3010-100,44798,1,2022-08-25 10:44,3,18211916
55733275,1200,77221-A3010-100,44798,1,2022-08-25 10:44,1,18211917
55733278,1200,77221-A3010-100,44798,1,2022-08-25 10:44,2,18211919
55733281,1200,77221-A3010-100,44798,1,2022-08-25 10:45,2,18211921
55733284,1200,77221-A3010-100,44798,1,2022-08-25 10:45,3,18211924
55733293,1200,77221-A3010-100,44798,1,2022-08-25 10:46,3,18211927
55733296,1200,77221-A3010-100,44798,1,2022-08-25 10:46,3,18211930
55733298,1200,77221-A3010-100,44798,1,2022-08-25 10:46,1,18211931
55733300,1200,77221-A3010-100,44798,1,2022-08-25 10:47,3,18211934
55733304,1200,77221-A3010-100,44798,1,2022-08-25 10:47,3,18211937
55733308,1200,77221-A3010-100,44798,1,2022-08-25 10:48,4,18211941
55733313,1200,77221-A3010-100,44798,1,2022-08-25 10:48,3,18211944
55733317,1200,77221-A3010-100,44798,1,2022-08-25 10:48,3,18211947
55733319,1200,77221-A3010-100,44798,1,2022-08-25 10:48,1,18211948
55733323,1200,77221-A3010-100,44798,1,2022-08-25 10:49,3,18211951
55733327,1200,77221-A3010-100,44798,1,2022-08-25 10:49,3,18211954
55733331,1200,77221-A3010-100,44798,1,2022-08-25 10:50,4,18211958
55733336,1200,77221-A3010-100,44798,1,2022-08-25 10:50,3,18211961
55733340,1200,77221-A3010-100,44798,1,2022-08-25 10:50,3,18211964
55733344,1200,77221-A3010-100,44798,1,2022-08-25 10:51,4,18211968
55733349,1200,77221-A3010-100,44798,1,2022-08-25 10:51,3,18211971
55733352,1200,77221-A3010-100,44798,1,2022-08-25 10:52,4,18211975
55733357,1200,77221-A3010-100,44798,1,2022-08-25 10:52,3,18211978
55733361,1200,77221-A3010-100,44798,1,2022-08-25 10:52,4,18211982
55733364,1200,77221-A3010-100,44798,1,2022-08-25 10:53,3,18211985
55733367,1200,77221-A3010-100,44798,1,2022-08-25 10:53,3,18211988
55733368,1200,77221-A3010-100,44798,1,2022-08-25 10:53,1,18211989
55733370,1200,77221-A3010-100,44798,1,2022-08-25 10:54,3,18211992
55733373,1200,77221-A3010-100,44798,1,2022-08-25 10:54,3,18211995
55733377,1200,77221-A3010-100,44798,1,2022-08-25 10:54,4,18211999
55733381,1200,77221-A3010-100,44798,1,2022-08-25 10:55,3,18212002
55733385,1200,77221-A3010-100,44798,1,2022-08-25 10:55,3,18212005
55733390,1200,77221-A3010-100,44798,1,2022-08-25 10:56,4,18212009
55733394,1200,77221-A3010-100,44798,1,2022-08-25 10:56,3,18212012
55733398,1200,77221-A3010-100,44798,1,2022-08-25 10:56,4,18212016
55733403,1200,77221-A3010-100,44798,1,2022-08-25 10:57,3,18212019
55733407,1200,77221-A3010-100,44798,1,2022-08-25 10:57,4,18212023
55733411,1200,77221-A3010-100,44798,1,2022-08-25 10:58,3,18212026
55733416,1200,77221-A3010-100,44798,1,2022-08-25 10:58,3,18212029
55733417,1200,77221-A3010-100,44798,1,2022-08-25 10:58,1,18212030
55733420,1200,77221-A3010-100,44798,1,2022-08-25 10:58,3,18212033
55733423,1200,77221-A3010-100,44798,1,2022-08-25 10:59,3,18212036
55733428,1200,77221-A3010-100,44798,1,2022-08-25 10:59,4,18212040
55733432,1200,77221-A3010-100,44798,1,2022-08-25 11:00,3,18212043
55733435,1200,77221-A3010-100,44798,1,2022-08-25 11:00,4,18212047
55733440,1200,77221-A3010-100,44798,1,2022-08-25 11:00,3,18212050
55733444,1200,77221-A3010-100,44798,1,2022-08-25 11:01,3,18212053
55733447,1200,77221-A3010-100,44798,1,2022-08-25 11:01,4,18212057
55733450,1200,77221-A3010-100,44798,1,2022-08-25 11:02,3,18212060
55733453,1200,77221-A3010-100,44798,1,2022-08-25 11:02,4,18212064
55733456,1200,77221-A3010-100,44798,1,2022-08-25 11:02,3,18212067
55733459,1200,77221-A3010-100,44798,1,2022-08-25 11:03,4,18212071
55733462,1200,77221-A3010-100,44798,1,2022-08-25 11:03,3,18212074
55733465,1200,77221-A3010-100,44798,1,2022-08-25 11:04,3,18212077
55733467,1200,77221-A3010-100,44798,1,2022-08-25 11:04,1,18212078
55733471,1200,77221-A3000-100,44798,1,2022-08-25 11:04,3,18212081
55733475,1200,77221-A3000-100,44798,1,2022-08-25 11:04,3,18212084
55733476,1200,77221-A3000-100,44798,1,2022-08-25 11:04,1,18212085
55733480,1200,77221-A3000-100,44798,1,2022-08-25 11:05,3,18212088
55733483,1200,77221-A3000-100,44798,1,2022-08-25 11:05,3,18212091
55733488,1200,77221-A3000-100,44798,1,2022-08-25 11:06,4,18212095
55733492,1200,77221-A3000-100,44798,1,2022-08-25 11:06,3,18212098
55733495,1200,77221-A3000-100,44798,1,2022-08-25 11:06,4,18212102
55733500,1200,77221-A3000-100,44798,1,2022-08-25 11:07,3,18212105
55733504,1200,77221-A3000-100,44798,1,2022-08-25 11:07,4,18212109
55733507,1200,77221-A3000-100,44798,1,2022-08-25 11:08,3,18212112
55733512,1200,77221-A3000-100,44798,1,2022-08-25 11:08,3,18212115
55733513,1200,77221-A3000-100,44798,1,2022-08-25 11:08,1,18212116
55733517,1200,77221-A3000-100,44798,1,2022-08-25 11:08,3,18212119
55733520,1200,77221-A3000-100,44798,1,2022-08-25 11:09,3,18212122
55733525,1200,77221-A3000-100,44798,1,2022-08-25 11:09,4,18212126
55733529,1200,77221-A3000-100,44798,1,2022-08-25 11:10,3,18212129
55733532,1200,77221-A3000-100,44798,1,2022-08-25 11:10,3,18212132
55733534,1200,77221-A3000-100,44798,1,2022-08-25 11:10,1,18212133
55733538,1200,77221-A3000-100,44798,1,2022-08-25 11:10,3,18212136
55733540,1200,77221-A3000-100,44798,1,2022-08-25 11:11,3,18212139
55733541,1200,77221-A3000-100,44798,1,2022-08-25 11:11,4,18212143
55733544,1200,77221-A3000-100,44798,1,2022-08-25 11:12,3,18212146
55733546,1200,77221-A3000-100,44798,1,2022-08-25 11:12,4,18212150
55733547,1200,77221-A3000-100,44798,1,2022-08-25 11:12,3,18212153
55733550,1200,77221-A3000-100,44798,1,2022-08-25 11:13,3,18212156
55733551,1200,77221-A3000-100,44798,1,2022-08-25 11:13,1,18212157
55733553,1200,77221-A3000-100,44798,1,2022-08-25 11:13,3,18212160
55733554,1200,77221-A3000-100,44798,1,2022-08-25 11:14,3,18212163
55733557,1200,77221-A3000-100,44798,1,2022-08-25 11:14,4,18212167
55733558,1200,77221-A3000-100,44798,1,2022-08-25 11:14,3,18212170
55733560,1200,77221-A3000-100,44798,1,2022-08-25 11:15,3,18212173
55733563,1200,77221-A3000-100,44798,1,2022-08-25 11:15,4,18212177
55733564,1200,77221-A3000-100,44798,1,2022-08-25 11:16,3,18212180
55733566,1200,77221-A3000-100,44798,1,2022-08-25 11:16,3,18212183
55733568,1200,77221-A3000-100,44798,1,2022-08-25 11:16,1,18212184
55733570,1200,77221-A3000-100,44798,1,2022-08-25 11:16,3,18212187
55733571,1200,77221-A3000-100,44798,1,2022-08-25 11:17,3,18212190
55733573,1200,77221-A3000-100,44798,1,2022-08-25 11:17,3,18212193
55733575,1200,77221-A3000-100,44798,1,2022-08-25 11:17,1,18212194
55733577,1200,77221-A3000-100,44798,1,2022-08-25 11:18,3,18212197
55733579,1200,77221-A3000-100,44798,1,2022-08-25 11:18,3,18212200
55733582,1200,77221-A3000-100,44798,1,2022-08-25 11:18,4,18212204
55733584,1200,77221-A3000-100,44798,1,2022-08-25 11:19,3,18212207
55733587,1200,77221-A3000-100,44798,1,2022-08-25 11:19,4,18212211
55733594,1200,77221-A3000-100,44798,1,2022-08-25 11:21,3,18212214
55733596,1200,77221-A3000-100,44798,1,2022-08-25 11:21,1,18212215
55733598,1200,77221-A3000-100,44798,1,2022-08-25 11:21,3,18212218
55733599,1200,77221-A3000-100,44798,1,2022-08-25 11:22,3,18212221
55733602,1200,77221-A3000-100,44798,1,2022-08-25 11:22,4,18212225
55733605,1200,77221-A3000-100,44798,1,2022-08-25 11:22,3,18212228
55733608,1200,77221-A3000-100,44798,1,2022-08-25 11:23,3,18212231
55733611,1200,77221-A3000-100,44798,1,2022-08-25 11:23,4,18212235
55733612,1200,77221-A3000-100,44798,1,2022-08-25 11:23,3,18212238
55733615,1200,77221-A3000-100,44798,1,2022-08-25 11:24,4,18212242
55733618,1200,77221-A3000-100,44798,1,2022-08-25 11:24,3,18212245
55733622,1200,77221-A3000-100,44798,1,2022-08-25 11:25,3,18212248
55733623,1200,77221-A3000-100,44798,1,2022-08-25 11:25,1,18212249
55733626,1200,77221-A3000-100,44798,1,2022-08-25 11:25,3,18212252
55733628,1200,77221-A3000-100,44798,1,2022-08-25 11:25,3,18212255
55733631,1200,77221-A3000-100,44798,1,2022-08-25 11:26,4,18212259
55733634,1200,77221-A3000-100,44798,1,2022-08-25 11:26,3,18212262
55733637,1200,77221-A3000-100,44798,1,2022-08-25 11:27,4,18212266
55733640,1200,77221-A3000-100,44798,1,2022-08-25 11:27,3,18212269
55733644,1200,77221-A3000-100,44798,1,2022-08-25 11:28,3,18212272
55733646,1200,77221-A3000-100,44798,1,2022-08-25 11:28,4,18212276
55733650,1200,77221-A3000-100,44798,1,2022-08-25 11:28,3,18212279
55733652,1200,77221-A3000-100,44798,1,2022-08-25 11:29,4,18212283
55733655,1200,77221-A3000-100,44798,1,2022-08-25 11:29,3,18212286
55733659,1200,77221-A3000-100,44798,1,2022-08-25 11:29,3,18212289
55733661,1200,77221-A3000-100,44798,1,2022-08-25 11:30,4,18212293
55733663,1200,77221-A3000-100,44798,1,2022-08-25 11:30,3,18212296
55733667,1200,77221-A3000-100,44798,1,2022-08-25 11:31,3,18212299
55733669,1200,77221-A3000-100,44798,1,2022-08-25 11:31,4,18212303
55733672,1200,77221-A3000-100,44798,1,2022-08-25 11:31,3,18212306
55733676,1200,77221-A3000-100,44798,1,2022-08-25 11:32,1,18212307
55733680,1200,77221-A3000-100,44798,1,2022-08-25 11:33,3,18212310
55733682,1200,77221-A3000-100,44798,1,2022-08-25 11:33,1,18212311
55733685,1200,77221-A3000-100,44798,1,2022-08-25 11:33,3,18212314
55733688,1200,77221-A3000-100,44798,1,2022-08-25 11:33,3,18212317
55733691,1200,77221-A3000-100,44798,1,2022-08-25 11:34,3,18212320
55733693,1200,77221-A3000-100,44798,1,2022-08-25 11:34,1,18212321
55733696,1200,77221-A3000-100,44798,1,2022-08-25 11:34,3,18212324
55733699,1200,77221-A3000-100,44798,1,2022-08-25 11:35,3,18212327
55733701,1200,77221-A3000-100,44798,1,2022-08-25 11:35,4,18212331
55733704,1200,77221-A3000-100,44798,1,2022-08-25 11:35,3,18212334
55733707,1200,77221-A3000-100,44798,1,2022-08-25 11:36,4,18212338
55733709,1200,77221-A3000-100,44798,1,2022-08-25 11:36,3,18212341
55733713,1200,77221-A3000-100,44798,1,2022-08-25 11:37,2,18212343
55733726,1200,77221-A3000-100,44798,1,2022-08-25 11:39,2,18212345
55733728,1200,77221-A3000-100,44798,1,2022-08-25 11:39,4,18212349
55733731,1200,77221-A3000-100,44798,1,2022-08-25 11:40,1,18212350
55733749,1200,77221-A3000-100,44798,1,2022-08-25 11:43,1,18212351
55733753,1200,77221-A3000-100,44798,1,2022-08-25 11:43,2,18212353
55733755,1200,77221-A3000-100,44798,1,2022-08-25 11:43,2,18212355
55733761,1200,77221-A3000-100,44798,1,2022-08-25 11:44,3,18212358
55733765,1200,77221-A3000-100,44798,1,2022-08-25 11:44,2,18212360
55733776,1200,77221-A3000-100,44798,1,2022-08-25 11:46,2,18212362
55733782,1200,77221-A3000-100,44798,1,2022-08-25 11:46,3,18212365
55733786,1200,77221-A3000-100,44798,1,2022-08-25 11:47,4,18212369
55733788,1200,77221-A3000-100,44798,1,2022-08-25 11:47,3,18212372
55733791,1200,77221-A3000-100,44798,1,2022-08-25 11:47,3,18212375
55733792,1200,77221-A3000-100,44798,1,2022-08-25 11:47,1,18212376
55733794,1200,77221-A3000-100,44798,1,2022-08-25 11:48,3,18212379
55733796,1200,77221-A3000-100,44798,1,2022-08-25 11:48,3,18212382
55733797,1200,77221-A3000-100,44798,1,2022-08-25 11:49,4,18212386
55733798,1200,77221-A3000-100,44798,1,2022-08-25 11:49,3,18212389
55733799,1200,77221-A3000-100,44798,1,2022-08-25 11:49,3,18212392
55733800,1200,77221-A3000-100,44798,1,2022-08-25 11:50,4,18212396
55733899,1200,77221-A3000-100,44798,1,2022-08-25 12:25,1,18212397
55733902,1200,77221-A3000-100,44798,1,2022-08-25 12:26,4,18212401
55733907,1200,77221-A3000-100,44798,1,2022-08-25 12:26,3,18212404
55733908,1200,77221-A3000-100,44798,1,2022-08-25 12:27,3,18212407
55733911,1200,77221-A3000-100,44798,1,2022-08-25 12:27,4,18212411
55733944,1200,77221-A3000-100,44798,1,2022-08-25 12:32,2,18212413
55733950,1200,77221-A3000-100,44798,1,2022-08-25 12:32,3,18212416
55733952,1200,77221-A3000-100,44798,1,2022-08-25 12:33,4,18212420
55733954,1200,77221-A3000-100,44798,1,2022-08-25 12:33,3,18212423
55733958,1200,77221-A3000-100,44798,1,2022-08-25 12:33,3,18212426
55733959,1200,77221-A3000-100,44798,1,2022-08-25 12:33,1,18212427
55733963,1200,77221-A3000-100,44798,1,2022-08-25 12:34,3,18212430
55733965,1200,77221-A3000-100,44798,1,2022-08-25 12:34,3,18212433
55733971,1200,77221-A3000-100,44798,1,2022-08-25 12:35,1,18212434
55734004,1200,77221-A3000-100,44798,1,2022-08-25 12:39,3,18212437
55734008,1200,77221-A3000-100,44798,1,2022-08-25 12:39,4,18212441
55734014,1200,77221-A3000-100,44798,1,2022-08-25 12:39,3,18212444
55734018,1200,77221-A3000-100,44798,1,2022-08-25 12:40,3,18212447
55734020,1200,77221-A3000-100,44798,1,2022-08-25 12:40,4,18212451
55734026,1200,77221-A3000-100,44798,1,2022-08-25 12:41,3,18212454
55734030,1200,77221-A3000-100,44798,1,2022-08-25 12:41,3,18212457
55734032,1200,77221-A3000-100,44798,1,2022-08-25 12:41,4,18212461
55734038,1200,77221-A3000-100,44798,1,2022-08-25 12:42,3,18212464
55734042,1200,77221-A3000-100,44798,1,2022-08-25 12:42,3,18212467
55734046,1200,77221-A3000-100,44798,1,2022-08-25 12:43,4,18212471
55734052,1200,77221-A3000-100,44798,1,2022-08-25 12:43,3,18212474
55734056,1200,77221-A3000-100,44798,1,2022-08-25 12:43,4,18212478
55734058,1200,77221-A3000-100,44798,1,2022-08-25 12:44,3,18212481
55734064,1200,77221-A3000-100,44798,1,2022-08-25 12:44,3,18212484
55734068,1200,77221-A3000-100,44798,1,2022-08-25 12:45,4,18212488
55734072,1200,77221-A3000-100,44798,1,2022-08-25 12:45,3,18212491
55734092,1200,77221-A3000-100,44798,1,2022-08-25 12:47,3,18212494
55734094,1200,77221-A3000-100,44798,1,2022-08-25 12:47,3,18212497
55734098,1200,77221-A3000-100,44798,1,2022-08-25 12:48,3,18212500
55734101,1200,77221-A3000-100,44798,1,2022-08-25 12:48,1,18212501
55734105,1200,77221-A3000-100,44798,1,2022-08-25 12:48,3,18212504
55734107,1200,77221-A3000-100,44798,1,2022-08-25 12:48,3,18212507
55734113,1200,77221-A3000-100,44798,1,2022-08-25 12:49,4,18212511
55734117,1200,77221-A3000-100,44798,1,2022-08-25 12:49,3,18212514
55734119,1200,77221-A3000-100,44798,1,2022-08-25 12:50,3,18212517
55734122,1200,77221-A3000-100,44798,1,2022-08-25 12:50,1,18212518
55734126,1200,77221-A3000-100,44798,1,2022-08-25 12:50,3,18212521
55734130,1200,77221-A3000-100,44798,1,2022-08-25 12:50,3,18212524
55734132,1200,77221-A3000-100,44798,1,2022-08-25 12:51,4,18212528
55734138,1200,77221-A3000-100,44798,1,2022-08-25 12:51,3,18212531
55734142,1200,77221-A3000-100,44798,1,2022-08-25 12:52,4,18212535
55734144,1200,77221-A3000-100,44798,1,2022-08-25 12:52,3,18212538
55734150,1200,77221-A3000-100,44798,1,2022-08-25 12:52,3,18212541
55734151,1200,77221-A3000-100,44798,1,2022-08-25 12:52,1,18212542
55734155,1200,77221-A3000-100,44798,1,2022-08-25 12:53,3,18212545
55734159,1200,77221-A3000-100,44798,1,2022-08-25 12:53,3,18212548
55734165,1200,77221-A3000-100,44798,1,2022-08-25 12:54,4,18212552
55734169,1200,77221-A3000-100,44798,1,2022-08-25 12:54,3,18212555
55734171,1200,77221-A3000-100,44798,1,2022-08-25 12:54,3,18212558
55734174,1200,77221-A3000-100,44798,1,2022-08-25 12:54,1,18212559
55734178,1200,77221-A3000-100,44798,1,2022-08-25 12:55,3,18212562
55734181,1200,77221-A3000-100,44798,1,2022-08-25 12:55,3,18212565
55734183,1200,77221-A3000-100,44798,1,2022-08-25 12:56,4,18212569
55734189,1200,77221-A3000-100,44798,1,2022-08-25 12:56,3,18212572
55734192,1200,77221-A3000-100,44798,1,2022-08-25 12:56,1,18212573
55734196,1200,77221-A3000-100,44798,1,2022-08-25 12:56,3,18212576
55734200,1200,77221-A3000-100,44798,1,2022-08-25 12:57,3,18212579
55734202,1200,77221-A3000-100,44798,1,2022-08-25 12:57,4,18212583
55734206,1200,77221-A3000-100,44798,1,2022-08-25 12:58,3,18212586
55734212,1200,77221-A3000-100,44798,1,2022-08-25 12:58,3,18212589
55734214,1200,77221-A3000-100,44798,1,2022-08-25 12:58,4,18212593
55734218,1200,77221-A3000-100,44798,1,2022-08-25 12:59,3,18212596
55734224,1200,77221-A3000-100,44798,1,2022-08-25 12:59,3,18212599
55734226,1200,77221-A3000-100,44798,1,2022-08-25 13:00,4,18212603
55734230,1200,77221-A3000-100,44798,1,2022-08-25 13:00,3,18212606
55734236,1200,77221-A3000-100,44798,1,2022-08-25 13:00,3,18212609
55734238,1200,77221-A3000-100,44798,1,2022-08-25 13:01,4,18212613
55734244,1200,77221-A3000-100,44798,1,2022-08-25 13:01,3,18212616
55734246,1200,77221-A3000-100,44798,1,2022-08-25 13:02,4,18212620
55734250,1200,77221-A3000-100,44798,1,2022-08-25 13:02,3,18212623
55734252,1200,77221-A3000-100,44798,1,2022-08-25 13:02,3,18212626
55734254,1200,77221-A3000-100,44798,1,2022-08-25 13:03,4,18212630
55734256,1200,77221-A3000-100,44798,1,2022-08-25 13:03,3,18212633
55734260,1200,77221-A3000-100,44798,1,2022-08-25 13:04,3,18212636
55734263,1200,77221-A3000-100,44798,1,2022-08-25 13:04,1,18212637
55734267,1200,77221-A3000-100,44798,1,2022-08-25 13:04,3,18212640
55734271,1200,77221-A3000-100,44798,1,2022-08-25 13:04,3,18212643
55734275,1200,77221-A3000-100,44798,1,2022-08-25 13:05,4,18212647
55734281,1200,77221-A3000-100,44798,1,2022-08-25 13:05,3,18212650
55734285,1200,77221-A3000-100,44798,1,2022-08-25 13:06,3,18212653
55734290,1200,77221-A3000-100,44798,1,2022-08-25 13:06,4,18212657
55734291,1200,77221-A3000-100,44798,1,2022-08-25 13:06,3,18212660
55734294,1200,77221-A3000-100,44798,1,2022-08-25 13:07,3,18212663
55734297,1200,77221-A3000-100,44798,1,2022-08-25 13:07,1,18212664
55734301,1200,77221-A3000-100,44798,1,2022-08-25 13:07,3,18212667
55734303,1200,77221-A3000-100,44798,1,2022-08-25 13:08,3,18212670
55734307,1200,77221-A3000-100,44798,1,2022-08-25 13:08,4,18212674
55734309,1200,77221-A3000-100,44798,1,2022-08-25 13:08,3,18212677
55734313,1200,77221-A3000-100,44798,1,2022-08-25 13:09,4,18212681
55734317,1200,77221-A3000-100,44798,1,2022-08-25 13:09,3,18212684
55734320,1200,77221-A3000-100,44798,1,2022-08-25 13:09,3,18212687
55734326,1200,77221-A3000-100,44798,1,2022-08-25 13:10,4,18212691
55734330,1200,77221-A3000-100,44798,1,2022-08-25 13:10,3,18212694
55734336,1200,77221-A3000-100,44798,1,2022-08-25 13:11,3,18212697
55734338,1200,77221-A3000-100,44798,1,2022-08-25 13:11,4,18212701
55734344,1200,77221-A3000-100,44798,1,2022-08-25 13:11,3,18212704
55734348,1200,77221-A3000-100,44798,1,2022-08-25 13:12,4,18212708
55734350,1200,77221-A3000-100,44798,1,2022-08-25 13:12,3,18212711
55734381,1200,66411-G5000-100,44798,1,2022-08-25 13:16,1,18212713
55734425,1200,66411-G5000-100,44798,1,2022-08-25 13:22,2,18212715
55734428,1200,66411-G5000-100,44798,1,2022-08-25 13:22,3,18212718
55734433,1200,66411-G5000-100,44798,1,2022-08-25 13:23,3,18212721
55734436,1200,66411-G5000-100,44798,1,2022-08-25 13:23,2,18212723
55734439,1200,66411-G5000-100,44798,1,2022-08-25 13:23,3,18212726
55734442,1200,66411-G5000-100,44798,1,2022-08-25 13:24,3,18212729
55734447,1200,66411-G5000-100,44798,1,2022-08-25 13:24,3,18212732
55734448,1200,66411-G5000-100,44798,1,2022-08-25 13:25,3,18212735
55734453,1200,66411-G5000-100,44798,1,2022-08-25 13:25,3,18212738
55734456,1200,66411-G5000-100,44798,1,2022-08-25 13:25,3,18212741
55734457,1200,66411-G5000-100,44798,1,2022-08-25 13:26,3,18212744
55734460,1200,66411-G5000-100,44798,1,2022-08-25 13:26,1,18212745
55734461,1200,66411-G5000-100,44798,1,2022-08-25 13:26,3,18212748
55734463,1200,66411-G5000-100,44798,1,2022-08-25 13:27,3,18212751
55734468,1200,66411-G5000-100,44798,1,2022-08-25 13:27,3,18212754
55734473,1200,66411-G5000-100,44798,1,2022-08-25 13:27,3,18212757
55734476,1200,66411-G5000-100,44798,1,2022-08-25 13:28,4,18212761
55734477,1200,66411-G5000-100,44798,1,2022-08-25 13:28,3,18212764
55734483,1200,66411-G5000-100,44798,1,2022-08-25 13:29,1,18212765
55734491,1200,66411-G5000-100,44798,1,2022-08-25 13:30,3,18212768
55734497,1200,66411-G5000-100,44798,1,2022-08-25 13:30,3,18212771
55734499,1200,66411-G5000-100,44798,1,2022-08-25 13:31,3,18212774
55734503,1200,66411-G5000-100,44798,1,2022-08-25 13:31,3,18212777
55734506,1200,66411-G5000-100,44798,1,2022-08-25 13:31,1,18212778
55734510,1200,66411-G5000-100,44798,1,2022-08-25 13:31,3,18212781
